example_id,split,label,binarization_method,pythia_correct,sentiment_score,source_text,prompt_text,prompt_repr,prompt_utf8_hex,prompt_sha256,gpt2_token_ids,gpt2_num_tokens,pythia_raw_num_tokens,pythia_prompt_num_tokens
sst-613,test,1,tigges,True,0.55556,sympathetically captures the often futile lifestyle of young people in modern Japan.,Review Text: sympathetically captures the often futile lifestyle of young people in modern Japan. Review Sentiment:,'Review Text: sympathetically captures the often futile lifestyle of young people in modern Japan. Review Sentiment:',52657669657720546578743a2073796d7061746865746963616c6c7920636170747572657320746865206f6674656e20667574696c65206c6966657374796c65206f6620796f756e672070656f706c6520696e206d6f6465726e204a6170616e2e205265766965772053656e74696d656e743a,9a066929a78ad512b598d7c843cd5d49583fe797ad31bc40699ab9ad49e8bb8b,"[50256, 14832, 8255, 25, 10558, 265, 31786, 23007, 262, 1690, 35322, 12263, 286, 1862, 661, 287, 3660, 2869, 13, 6602, 11352, 3681, 25]",23,17,24
sst-615,test,1,tigges,True,0.86111,"These are lives worth watching, paths worth following.","Review Text: These are lives worth watching, paths worth following. Review Sentiment:","'Review Text: These are lives worth watching, paths worth following. Review Sentiment:'",52657669657720546578743a20546865736520617265206c6976657320776f727468207761746368696e672c20706174687320776f72746820666f6c6c6f77696e672e205265766965772053656e74696d656e743a,b7c6188634d98b7fc547ed8900f90e1bb3e2fe29b9f4592bc8dadef5e78c325d,"[50256, 14832, 8255, 25, 2312, 389, 3160, 2861, 4964, 11, 13532, 2861, 1708, 13, 6602, 11352, 3681, 25]",18,11,18
sst-616,test,1,tigges,True,0.79167,"It's rather like a Lifetime special--pleasant, sweet and forgettable.","Review Text: It's rather like a Lifetime special--pleasant, sweet and forgettable. Review Sentiment:","""Review Text: It's rather like a Lifetime special--pleasant, sweet and forgettable. Review Sentiment:""",52657669657720546578743a204974277320726174686572206c696b652061204c69666574696d65207370656369616c2d2d706c656173616e742c20737765657420616e6420666f726765747461626c652e205265766965772053656e74696d656e743a,7345cf920fa264f8c105cf8b10b8275de68d02d2844741ae7e38227e9263a2d4,"[50256, 14832, 8255, 25, 632, 338, 2138, 588, 257, 40870, 2041, 438, 21109, 11, 6029, 290, 6044, 11487, 13, 6602, 11352, 3681, 25]",23,17,24
sst-617,test,1,tigges,True,0.79167,A moody horror\/thriller elevated by deft staging and the director's well-known narrative gamesmanship.,Review Text: A moody horror\/thriller elevated by deft staging and the director's well-known narrative gamesmanship. Review Sentiment:,"""Review Text: A moody horror\\/thriller elevated by deft staging and the director's well-known narrative gamesmanship. Review Sentiment:""",52657669657720546578743a2041206d6f6f647920686f72726f725c2f746872696c6c657220656c65766174656420627920646566742073746167696e6720616e6420746865206469726563746f7227732077656c6c2d6b6e6f776e206e61727261746976652067616d65736d616e736869702e205265766965772053656e74696d656e743a,a30b6807693a0715ef98aa7de18371ba2f40b222366ca3ec574748b294136b2b,"[50256, 14832, 8255, 25, 317, 10038, 88, 9961, 11139, 400, 81, 4665, 15321, 416, 46208, 29475, 290, 262, 3437, 338, 880, 12, 4002, 8689, 1830, 25428, 13, 6602, 11352, 3681, 25]",31,25,32
sst-618,test,1,tigges,True,0.90278,"As a singular character study, it's perfect.","Review Text: As a singular character study, it's perfect. Review Sentiment:","""Review Text: As a singular character study, it's perfect. Review Sentiment:""",52657669657720546578743a20417320612073696e67756c6172206368617261637465722073747564792c206974277320706572666563742e205265766965772053656e74696d656e743a,f44a5c7f91f7466fc745ee9274c432199805ceba12f0bfdf56f2b48dbc7540f6,"[50256, 14832, 8255, 25, 1081, 257, 18032, 2095, 2050, 11, 340, 338, 2818, 13, 6602, 11352, 3681, 25]",18,11,18
sst-619,test,1,tigges,True,0.84722,It's also the year's sweetest movie.,Review Text: It's also the year's sweetest movie. Review Sentiment:,"""Review Text: It's also the year's sweetest movie. Review Sentiment:""",52657669657720546578743a204974277320616c736f2074686520796561722773207377656574657374206d6f7669652e205265766965772053656e74696d656e743a,3d43cb3b537e22f682c964596886866c61289e4f8c2687136186747c145cb1f1,"[50256, 14832, 8255, 25, 632, 338, 635, 262, 614, 338, 6029, 395, 3807, 13, 6602, 11352, 3681, 25]",18,11,18
sst-620,test,1,tigges,True,0.83333,"A graceful, contemplative film that gradually and artfully draws us into a world where the personal and the political get fatally intertwined.","Review Text: A graceful, contemplative film that gradually and artfully draws us into a world where the personal and the political get fatally intertwined. Review Sentiment:","'Review Text: A graceful, contemplative film that gradually and artfully draws us into a world where the personal and the political get fatally intertwined. Review Sentiment:'",52657669657720546578743a204120677261636566756c2c20636f6e74656d706c61746976652066696c6d2074686174206772616475616c6c7920616e642061727466756c6c7920647261777320757320696e746f206120776f726c642077686572652074686520706572736f6e616c20616e642074686520706f6c69746963616c2067657420666174616c6c7920696e7465727477696e65642e205265766965772053656e74696d656e743a,bb03bc66a8f25e9c9670156b00d99fd717cc70287c666035ea3abae5bf026d5f,"[50256, 14832, 8255, 25, 317, 44363, 11, 19377, 876, 2646, 326, 11835, 290, 1242, 2759, 14293, 514, 656, 257, 995, 810, 262, 2614, 290, 262, 1964, 651, 27546, 45905, 13, 6602, 11352, 3681, 25]",34,29,36
sst-621,test,1,tigges,True,0.63889,"While not as aggressively impressive as its American counterpart, ''In the Bedroom,'' Moretti's film makes its own, quieter observations","Review Text: While not as aggressively impressive as its American counterpart, ''In the Bedroom,'' Moretti's film makes its own, quieter observations Review Sentiment:","""Review Text: While not as aggressively impressive as its American counterpart, ''In the Bedroom,'' Moretti's film makes its own, quieter observations Review Sentiment:""",52657669657720546578743a205768696c65206e6f7420617320616767726573736976656c7920696d70726573736976652061732069747320416d65726963616e20636f756e746572706172742c202727496e2074686520426564726f6f6d2c2727204d6f726574746927732066696c6d206d616b657320697473206f776e2c2071756965746572206f62736572766174696f6e73205265766965772053656e74696d656e743a,160a7c1b09a1edd2300180e384c164b1f497580d3210ee83770c016b9b6d2dc2,"[50256, 14832, 8255, 25, 2893, 407, 355, 19855, 8036, 355, 663, 1605, 11283, 11, 10148, 818, 262, 15585, 3823, 14004, 3125, 35671, 338, 2646, 1838, 663, 898, 11, 43880, 13050, 6602, 11352, 3681, 25]",34,28,35
sst-622,test,1,tigges,True,0.66667,The experience of watching blobby old-school CGI animation in this superlarge format is just surreal enough to be diverting.,Review Text: The experience of watching blobby old-school CGI animation in this superlarge format is just surreal enough to be diverting. Review Sentiment:,'Review Text: The experience of watching blobby old-school CGI animation in this superlarge format is just surreal enough to be diverting. Review Sentiment:',52657669657720546578743a2054686520657870657269656e6365206f66207761746368696e6720626c6f626279206f6c642d7363686f6f6c2043474920616e696d6174696f6e20696e20746869732073757065726c6172676520666f726d6174206973206a757374207375727265616c20656e6f75676820746f20626520646976657274696e672e205265766965772053656e74696d656e743a,6d260a88df76ec4096a5e26e1e3517f56a16c5fba7f7e045eacf32c9609946cb,"[50256, 14832, 8255, 25, 383, 1998, 286, 4964, 698, 11369, 1468, 12, 14347, 36378, 11034, 287, 428, 2208, 11664, 5794, 318, 655, 28201, 1576, 284, 307, 12312, 889, 13, 6602, 11352, 3681, 25]",33,27,34
sst-623,test,1,tigges,True,0.73611,Time Changer may not be the most memorable cinema session but its profound self-evaluation message about our fragile existence and the absence of spiritual guidance should at least invade an abundance of mindsets,Review Text: Time Changer may not be the most memorable cinema session but its profound self-evaluation message about our fragile existence and the absence of spiritual guidance should at least invade an abundance of mindsets Review Sentiment:,'Review Text: Time Changer may not be the most memorable cinema session but its profound self-evaluation message about our fragile existence and the absence of spiritual guidance should at least invade an abundance of mindsets Review Sentiment:',52657669657720546578743a2054696d65204368616e676572206d6179206e6f7420626520746865206d6f7374206d656d6f7261626c652063696e656d612073657373696f6e20627574206974732070726f666f756e642073656c662d6576616c756174696f6e206d6573736167652061626f7574206f75722066726167696c65206578697374656e636520616e642074686520616273656e6365206f662073706972697475616c2067756964616e63652073686f756c64206174206c6561737420696e7661646520616e206162756e64616e6365206f66206d696e6473657473205265766965772053656e74696d656e743a,fcfc3a9ba6ba7a21c1fe0025c3cc2b7f9b7ca05bb9cb6fa4a74ef63514eef1c9,"[50256, 14832, 8255, 25, 3862, 609, 2564, 743, 407, 307, 262, 749, 18078, 22041, 6246, 475, 663, 11982, 2116, 12, 18206, 2288, 3275, 546, 674, 21049, 6224, 290, 262, 8889, 286, 8557, 11154, 815, 379, 1551, 30419, 281, 20038, 286, 9017, 1039, 6602, 11352, 3681, 25]",46,39,46
sst-624,test,1,tigges,True,0.54167,"''The Emperor's New Clothes'' begins with a simple plan... Well, at least that's the plan.","Review Text: ''The Emperor's New Clothes'' begins with a simple plan... Well, at least that's the plan. Review Sentiment:","""Review Text: ''The Emperor's New Clothes'' begins with a simple plan... Well, at least that's the plan. Review Sentiment:""",52657669657720546578743a20272754686520456d7065726f722773204e657720436c6f74686573272720626567696e73207769746820612073696d706c6520706c616e2e2e2e2057656c6c2c206174206c65617374207468617427732074686520706c616e2e205265766965772053656e74696d656e743a,43a2d4fde7358f70cf84d3a90c48ad3e0b6abf56220fccdde59c0944707e8930,"[50256, 14832, 8255, 25, 10148, 464, 10851, 338, 968, 1012, 31690, 7061, 6140, 351, 257, 2829, 1410, 986, 3894, 11, 379, 1551, 326, 338, 262, 1410, 13, 6602, 11352, 3681, 25]",31,24,31
sst-627,test,1,tigges,True,0.59722,"While the glass slipper doesn't quite fit, Pumpkin is definitely a unique modern fairytale.","Review Text: While the glass slipper doesn't quite fit, Pumpkin is definitely a unique modern fairytale. Review Sentiment:","""Review Text: While the glass slipper doesn't quite fit, Pumpkin is definitely a unique modern fairytale. Review Sentiment:""",52657669657720546578743a205768696c652074686520676c61737320736c697070657220646f65736e2774207175697465206669742c2050756d706b696e20697320646566696e6974656c79206120756e69717565206d6f6465726e20666169727974616c652e205265766965772053656e74696d656e743a,ed322a4a0d0d4a2acad6bedad13ad660d77d57a62a05c4603327beda456c1646,"[50256, 14832, 8255, 25, 2893, 262, 5405, 1017, 14710, 1595, 470, 2407, 4197, 11, 36724, 318, 4753, 257, 3748, 3660, 3148, 20760, 1000, 13, 6602, 11352, 3681, 25]",28,22,29
sst-628,test,1,tigges,True,0.80556,The drama is played out with such aching beauty and truth that it brings tears to your eyes.,Review Text: The drama is played out with such aching beauty and truth that it brings tears to your eyes. Review Sentiment:,'Review Text: The drama is played out with such aching beauty and truth that it brings tears to your eyes. Review Sentiment:',52657669657720546578743a20546865206472616d6120697320706c61796564206f75742077697468207375636820616368696e672062656175747920616e642074727574682074686174206974206272696e677320746561727320746f20796f757220657965732e205265766965772053656e74696d656e743a,9987f9135bffd8c9c7f4674716d03a246895817b7155d36630ebf4f123ab4a7f,"[50256, 14832, 8255, 25, 383, 10512, 318, 2826, 503, 351, 884, 257, 10813, 8737, 290, 3872, 326, 340, 6774, 10953, 284, 534, 2951, 13, 6602, 11352, 3681, 25]",28,21,28
sst-629,test,1,tigges,True,0.83333,"An exciting and involving rock music doc, a smart and satisfying look inside that tumultuous world.","Review Text: An exciting and involving rock music doc, a smart and satisfying look inside that tumultuous world. Review Sentiment:","'Review Text: An exciting and involving rock music doc, a smart and satisfying look inside that tumultuous world. Review Sentiment:'",52657669657720546578743a20416e206578636974696e6720616e6420696e766f6c76696e6720726f636b206d7573696320646f632c206120736d61727420616e642073617469736679696e67206c6f6f6b20696e7369646520746861742074756d756c74756f757320776f726c642e205265766965772053656e74696d656e743a,a6be46ae9a9117f56936430e0cdab5a1e304ac2df3907f1e455092aa9addb99e,"[50256, 14832, 8255, 25, 1052, 7895, 290, 7411, 3881, 2647, 2205, 11, 257, 4451, 290, 19201, 804, 2641, 326, 47312, 995, 13, 6602, 11352, 3681, 25]",26,21,28
sst-630,test,1,tigges,True,0.80556,"An offbeat, sometimes gross and surprisingly appealing animated film about the true meaning of the holidays.","Review Text: An offbeat, sometimes gross and surprisingly appealing animated film about the true meaning of the holidays. Review Sentiment:","'Review Text: An offbeat, sometimes gross and surprisingly appealing animated film about the true meaning of the holidays. Review Sentiment:'",52657669657720546578743a20416e206f6666626561742c20736f6d6574696d65732067726f737320616e642073757270726973696e676c792061707065616c696e6720616e696d617465642066696c6d2061626f7574207468652074727565206d65616e696e67206f662074686520686f6c69646179732e205265766965772053656e74696d656e743a,6bf2b1311d6fbf1d0a1b36c5d19c22eb2dca26d345403b130e50c9f3b544f76b,"[50256, 14832, 8255, 25, 1052, 572, 12945, 11, 3360, 10319, 290, 12362, 16403, 15108, 2646, 546, 262, 2081, 3616, 286, 262, 17122, 13, 6602, 11352, 3681, 25]",27,20,27
sst-631,test,1,tigges,True,0.66667,This version incarnates the prophetic book in a way even its exacting author might admire.,Review Text: This version incarnates the prophetic book in a way even its exacting author might admire. Review Sentiment:,'Review Text: This version incarnates the prophetic book in a way even its exacting author might admire. Review Sentiment:',52657669657720546578743a20546869732076657273696f6e20696e6361726e61746573207468652070726f70686574696320626f6f6b20696e206120776179206576656e20697473206578616374696e6720617574686f72206d696768742061646d6972652e205265766965772053656e74696d656e743a,4a5caa446e0cd9dd33ecfef83e2b05048753288760d1f0546d3c70e63640ea3b,"[50256, 14832, 8255, 25, 770, 2196, 22201, 689, 262, 49054, 1492, 287, 257, 835, 772, 663, 2748, 278, 1772, 1244, 21099, 13, 6602, 11352, 3681, 25]",26,20,27
sst-632,test,1,tigges,True,0.79167,"Sometimes, nothing satisfies like old-fashioned swashbuckling.","Review Text: Sometimes, nothing satisfies like old-fashioned swashbuckling. Review Sentiment:","'Review Text: Sometimes, nothing satisfies like old-fashioned swashbuckling. Review Sentiment:'",52657669657720546578743a20536f6d6574696d65732c206e6f7468696e6720736174697366696573206c696b65206f6c642d66617368696f6e65642073776173686275636b6c696e672e205265766965772053656e74696d656e743a,2d3b65b3b566dadb84062b4e62317c1f8f569f2ded8db9538aba0c14278d6d6d,"[50256, 14832, 8255, 25, 8975, 11, 2147, 45104, 588, 1468, 12, 28776, 1509, 1077, 27041, 1359, 13, 6602, 11352, 3681, 25]",21,14,21
sst-633,test,1,tigges,True,0.73611,"And in this regard, On Guard delivers.","Review Text: And in this regard, On Guard delivers. Review Sentiment:","'Review Text: And in this regard, On Guard delivers. Review Sentiment:'",52657669657720546578743a20416e6420696e2074686973207265676172642c204f6e2047756172642064656c69766572732e205265766965772053656e74696d656e743a,a1f9abc915e0215dea3c9366bf463ed37e132d72d30e8e2ca14589b9322a9e9a,"[50256, 14832, 8255, 25, 843, 287, 428, 2754, 11, 1550, 4932, 16316, 13, 6602, 11352, 3681, 25]",17,10,17
sst-634,test,1,tigges,True,0.63889,"... ambition is in short supply in the cinema, and Egoyan tackles his themes and explores his characters' crises with seriousness and compassion.","Review Text: ... ambition is in short supply in the cinema, and Egoyan tackles his themes and explores his characters' crises with seriousness and compassion. Review Sentiment:","""Review Text: ... ambition is in short supply in the cinema, and Egoyan tackles his themes and explores his characters' crises with seriousness and compassion. Review Sentiment:""",52657669657720546578743a202e2e2e20616d626974696f6e20697320696e2073686f727420737570706c7920696e207468652063696e656d612c20616e642045676f79616e207461636b6c657320686973207468656d657320616e64206578706c6f7265732068697320636861726163746572732720637269736573207769746820736572696f75736e65737320616e6420636f6d70617373696f6e2e205265766965772053656e74696d656e743a,89e30e2a0f4f3dfe0b258ff755ae5c5eb13e3bd53f1e9cc5fd8b771dde62fe38,"[50256, 14832, 8255, 25, 2644, 20505, 318, 287, 1790, 5127, 287, 262, 22041, 11, 290, 36386, 726, 272, 18034, 465, 13460, 290, 25409, 465, 3435, 6, 25712, 351, 32095, 290, 15213, 13, 6602, 11352, 3681, 25]",36,29,36
